CycID	BH.Q	ADJ.P	PER	LAG	AMP
CDKN2D	1	1	28	6	2.71578501450318
CDKN3	1	0.859241172625395	24	4	0.111425179472595
CDNF	1	1	28	8	0.0548085537165505
CDO1	1	1	28	0	2.04537707526021
CDON	1	1	28	20	0.105832671940191
CDPF1	1	1	28	0	0.754680925424779
CDR1	1	0.385279521298535	28	16	0.748557380699703
CDR2	1	1	28	12	0.31923749850229
CDR2L	1	1	20	10	0.256725723511494
CDRT4	1	1	20	0	0.036949564330521
CDRT4OS1	1	1	0	0	0
CDS1	1	0.309738885900378	28	6	0.935926535578514
CDS2	1	0.583353997123441	28	10	6.34133361368095
CDSN	1	1	28	8	0.00711116076635875
CDT1	0.785364429348212	0.0537425917725344	24	6	0.139985929471501
CDV3	1	1	28	0	1.0135668601528
CDX1	1	1	0	0	0
CDX2	1	1	0	0	0
CDX4	1	1	0	0	0
CDYL	1	1	20	8	0.108194408589354
CDYL2	1	1	28	10	0.249460201334802
CEACAM-PS1	1	1	28	12	0.023568081148982
CEACAM1	1	0.710362661526393	24	2	0.0649845274046061
CEACAM10	1	1	24	12	0.0903562258203606
CEACAM11	1	1	0	0	0
CEACAM12	1	1	0	0	0
CEACAM13	1	1	0	0	0
CEACAM14	1	1	0	0	0
CEACAM15	1	1	28	0	0.00979724729605209
CEACAM16	1	1	28	16	0.163883310248481
CEACAM18	1	1	28	4	0.0115993796385841
CEACAM19	1	1	0	0	0
CEACAM2	1	0.247148491874073	24	2	0.0421117443535649
CEACAM20	1	1	0	0	0
CEACAM3	1	0.475764435488483	20	18	0.00426458574607341
CEACAM5	1	1	0	0	0
CEACAM9	1	0.309738885900378	24	14	0.0537014366292467
CEBPA	1	1	28	2	0.274951400796577
CEBPB	1	0.583353997123441	24	6	0.259932452764175
CEBPD	0.486188718404047	0.0116424884099877	28	12	0.108815955450017
CEBPE	1	1	20	0	0.00889992879072636
CEBPG	1	1	20	14	0.441298271070712
CEBPZ	1	1	20	16	0.319764293054274
CEBPZOS	1	1	24	6	1.13384572363263
CECR2	1	0.385279521298535	28	18	0.0561584205618356
CECR5	1	1	28	24	1.44353020952109
CECR6	1	0.583353997123441	28	24	0.165696332035444
CEL	1	1	20	14	0.00871703562177246
CELA1	1	0.247148491874073	24	8	0.256609757999379
CELA2A	1	1	28	0	0.032701991573603
CELA3A	1	1	0	0	0
CELA3B	1	1	0	0	0
CELF1	1	1	24	18	0.64961899987608
CELF2	1	1	24	22	0.894914342269699
CELF3	1	1	28	20	2.29767277478757
CELF4	1	0.385279521298535	28	14	2.97479822845179
CELF5	1	0.475764435488483	24	22	2.32751268095364
CELF6	1	1	20	4	2.2981677495344
CELRR	1	1	24	22	0.17053294241876
CELSR1	1	1	24	22	0.0742299485686202
CELSR2	1	0.385279521298535	20	2	0.997055916812093
CELSR3	1	1	28	20	1.57626122341762
CEMIP	1	1	28	10	0.109553467822794
CEND1	1	1	28	6	14.9821784797806
CENPA	1	1	28	26	0.0598247692222878
CENPB	1	1	20	14	4.3084369731087
CENPC1	1	0.859241172625395	28	14	0.307860150392999
CENPE	1	1	24	10	0.0139748341593022
CENPF	0.707005438923323	0.040394502815343	24	22	0.0155174583131388
CENPH	0.862640188522739	0.0708296121275345	24	14	0.0851158574649871
CENPI	1	1	20	14	0.0151237766127132
CENPJ	0.950645744712646	0.0925030711091867	24	18	0.073505164117904
CENPK	1	1	28	16	0.0576652651125441
CENPL	1	1	28	10	0.0831281803030716
CENPM	1	0.583353997123441	28	0	0.0635307158624866
CENPN	1	0.583353997123441	24	2	0.0598565890274413
CENPO	1	0.309738885900378	24	6	0.36111943315197
CENPP	0.637611325328432	0.0300656289114039	24	10	0.236030122239726
CENPQ	1	1	24	0	0.154156349366479
CENPT	1	1	20	10	0.413070568365745
CENPU	1	0.859241172625395	28	22	0.0237948502937085
CENPV	1	0.153711924959646	24	0	0.760564053844249
CENPW	1	1	28	24	0.0601535738755395
CEP104	1	0.119750703967856	24	16	0.600665997414537
CEP112	1	0.583353997123441	20	14	0.111316285028292
CEP120	1	0.710362661526393	28	12	0.694661701837666
CEP126	1	0.153711924959646	24	18	0.335607020486759
CEP128	1	1	28	20	0.0760387277148954
CEP131	1	1	20	8	0.650052102779558
CEP135	1	1	28	20	0.157331258814007
CEP152	1	1	28	20	0.0848004878405779
CEP162	0.707005438923323	0.040394502815343	28	16	0.17732116751815
CEP164	1	1	28	24	0.341398225024677
CEP170	1	0.195687736186953	28	14	1.42227457967862
CEP170B	1	1	28	10	2.35367563185754
CEP19	1	1	20	10	0.940770217029642
CEP192	1	1	28	20	0.126253208674077
CEP250	1	1	28	24	0.565805633102039
CEP290	1	0.710362661526393	28	16	0.170738003385304
CEP295	1	1	28	14	0.264719565672808
CEP350	1	0.119750703967856	28	16	0.757382073328911
CEP41	1	0.195687736186953	24	0	0.402541748393878
CEP44	1	0.309738885900378	28	24	0.37836576754511
CEP55	1	1	28	24	0.0175126308069347
CEP57	1	0.247148491874073	24	6	0.226146890759082
CEP57L1	1	1	24	0	0.122378970619956
CEP63	1	1	20	8	0.724572318681855
CEP68	1	1	28	20	0.307471241663346
CEP70	1	1	20	6	0.55200997980109
CEP72	1	1	28	2	0.050083666204662
CEP76	0.637611325328432	0.0300656289114039	20	18	0.0801894445204604
CEP78	1	1	28	24	0.354882751341905
CEP83	1	0.475764435488483	24	16	0.199828376363319
CEP83OS	1	1	28	8	0.355031243765954
CEP85	1	0.475764435488483	28	24	0.261601224767775
CEP85L	1	1	20	0	0.537431205739977
CEP89	1	0.859241172625395	24	2	0.425084312578105
CEP95	1	1	28	22	0.258235396489327
CEP97	1	1	28	14	0.218085873453555
CEPT1	1	1	20	8	0.270821897194451
CER1	1	1	28	10	0.00944072405697783
CERCAM	1	0.385279521298535	24	6	0.36585704858592
CERK	1	1	28	16	1.2595693093276
CERKL	1	1	28	4	0.0554187868687145
CERS1	1	1	28	18	2.19061680811592
CERS2	0.583648406368969	0.022151118355579	20	12	2.35622121626982
CERS3	1	1	24	10	0.0164017660536907
CERS4	1	1	28	20	1.20130371055783
CERS5	1	0.247148491874073	24	8	0.805677466483951
CERS6	1	0.309738885900378	28	14	0.967654416850354
CES1A	1	1	20	16	0.00748906337896219
CES1B	1	0.430521978393509	20	0	0.0484271695747831
CES1C	1	0.385279521298535	20	0	0.264548375121083
CES1D	1	0.119750703967856	24	22	0.517614184643833
CES1E	1	0.278443688887225	20	0	0.0627230584970153
CES1F	1	1	28	2	0.0927105590615246
CES1G	1	1	20	0	0.0381314968508083
CES2A	1	1	28	2	0.13871971335843
CES2B	1	0.859241172625395	28	10	0.00421032590721906
CES2C	1	0.247148491874073	20	0	0.0156550436150882
CES2D-PS	1	1	28	0	0.00764587491429202
CES2E	1	1	28	2	0.0391507842048209
CES2F	1	1	0	0	0
CES2G	1	0.385279521298535	28	4	0.0271474556753483
CES2H	1	1	0	0	0
CES3A	1	1	28	2	0.266128405223644
CES3B	1	1	28	2	0.0645451312507768
CES4A	1	1	20	10	0.00682206015887063
CES5A	1	1	28	2	0.0536078864020957
CETN1	1	1	0	0	0
CETN2	1	0.710362661526393	24	4	1.11150114934713
CETN3	0.583648406368969	0.022151118355579	24	8	5.39791174622187
CETN4	1	1	28	6	1.02911613827109
CFAP126	1	1	28	2	1.62001699103744
CFAP20	1	1	28	0	1.79944533676353
CFAP221	1	0.309738885900378	24	0	0.107886110032756
CFAP36	1	1	28	6	2.01751706808146
CFAP43	1	1	28	2	0.218156584131674
CFAP44	1	0.309738885900378	24	2	0.295291327357408
CFAP45	1	0.475764435488483	24	0	0.636898148882536
CFAP46	0.707005438923323	0.040394502815343	24	2	0.381385113500776
CFAP52	1	1	20	8	0.334424384395225
CFAP53	1	1	28	12	0.0927886731476422
CFAP57	1	0.859241172625395	24	4	0.0840106495659925
CFAP58	1	1	24	6	0.033644140648856
CFAP61	1	1	24	22	0.0829429183264009
CFAP69	1	0.859241172625395	24	22	0.215271588464433
CFAP70	1	0.475764435488483	24	0	0.260059731984788
CFAP74	1	0.475764435488483	24	6	0.293032121191517
CFAP97	1	1	28	10	0.522756972263403
CFB	1	0.309738885900378	20	0	0.200518866135147
CFC1	1	1	24	0	0.0197655437224732
CFD	1	1	0	0	0
CFDP1	1	1	28	0	6.58931596184308
CFH	1	0.475764435488483	24	16	1.41809557860181
CFHR1	1	0.859241172625395	20	0	0.022985849425353
CFHR2	1	1	20	0	0.334498277053859
CFI	1	1	28	2	0.122372818790959
CFL1	1	1	28	0	38.4680231101106
CFL2	1	1	28	8	2.83514463916746
CFLAR	1	1	28	20	0.292049242765668
CFP	1	0.195687736186953	28	22	1.26614540239263
CFTR	1	0.475764435488483	24	18	0.0435118157803142
CGA	1	0.153711924959646	24	14	0.112487678122006
CGGBP1	0.862640188522739	0.0708296121275345	28	12	1.13419927702322
CGN	1	1	28	24	0.44519442943505
CGNL1	1	0.195687736186953	24	16	0.310540085093696
CGREF1	1	1	20	10	2.73035141419562
CGRRF1	1	1	28	6	0.75172521907942
CH25H	1	1	20	4	0.0293597806616466
CHAC1	1	1	28	6	0.48124273313994
CHAC2	1	0.475764435488483	28	10	0.578632550112764
CHAD	1	1	28	24	0.0373055395618399
CHADL	0.785364429348212	0.0537425917725344	24	6	0.828715005415009
CHAF1A	0.389756974599693	0.00584331289447498	24	6	0.183077016717009
CHAF1B	0.862640188522739	0.0708296121275345	28	2	0.0492181675044896
CHAMP1	1	1	28	8	0.609313913348447
CHAT	1	1	24	18	1.1642230309524
CHCHD1	1	0.247148491874073	24	6	5.07752166366624
CHCHD10	1	0.859241172625395	28	0	17.4372532240603
CHCHD2	1	1	24	6	20.6390327292729
CHCHD3	1	1	28	24	2.05662007308107
CHCHD4	1	1	28	6	2.89001612538754
CHCHD5	1	0.710362661526393	24	8	0.277914178209749
CHCHD6	1	1	28	6	3.92458405694158
CHCHD7	1	0.385279521298535	24	6	1.36775664684914
CHD1	1	0.195687736186953	28	14	0.17337551167913
CHD1L	1	0.475764435488483	20	8	0.125362961236563
CHD2	1	1	20	2	0.432943804450993
CHD3	1	1	20	0	4.96077833409234
CHD3OS	1	0.859241172625395	24	8	6.40143769008182
CHD4	1	1	28	0	0.428082445330333
CHD5	1	0.710362661526393	24	20	1.51320851173921
CHD6	1	0.385279521298535	28	14	0.895748728271494
CHD7	1	0.247148491874073	28	22	0.0872286925271728
CHD8	1	1	28	20	0.535845518783167
CHD9	1	0.309738885900378	24	20	0.384206469557711
CHDH	1	1	24	22	0.157185594817082
CHEK1	1	1	28	22	0.0819897383853613
CHEK2	1	1	28	4	0.160096046328446
CHERP	1	1	28	24	0.507490536857586
CHFR	1	1	28	20	0.848485711016986
CHGA	1	1	20	10	10.3632155637138
CHGB	1	1	28	6	5.97208245254533
CHIA1	1	0.385279521298535	28	0	0.168412329181981
CHIC1	1	0.309738885900378	28	12	1.05559728722653
CHIC2	1	0.475764435488483	20	4	0.0555184889248619
CHID1	0.486188718404047	0.0116424884099877	24	8	2.04940758391297
CHIL1	1	1	24	6	0.688856355164122
CHIL3	1	0.529559216305962	20	18	0.0192722660319175
CHIL4	1	1	0	0	0
CHIL6	1	1	0	0	0
CHIT1	1	0.710362661526393	28	8	0.0169600975681156
CHKA	1	1	28	22	1.52848201821284
CHKB	1	0.710362661526393	20	12	0.796990659677075
CHKBCPT1B	1	1	24	6	8.59325657972576e-05
CHL1	1	0.247148491874073	28	14	3.18940513654192
CHM	1	0.475764435488483	24	14	0.608345177058222
CHML	1	0.247148491874073	24	18	0.314605949085519
CHMP1A	1	1	28	0	3.28995572082665
CHMP1B	0.862640188522739	0.0708296121275345	28	12	0.693480833513082
CHMP2A	1	0.385279521298535	20	12	5.87899184480213
CHMP2B	0.862640188522739	0.0708296121275345	28	6	2.34561461455202
CHMP3	1	1	28	0	1.57599959390858
CHMP4B	1	0.583353997123441	24	8	7.41472170752213
CHMP4C	1	0.859241172625395	28	2	0.00731954513477443
CHMP5	1	1	20	10	2.30301143098553
CHMP6	1	0.153711924959646	24	8	0.930764656075853
CHMP7	1	1	28	0	1.96038284016159
CHN1	1	1	28	0	3.45930779492083
CHN1OS3	1	1	28	20	0.0787137126681241
CHN2	1	1	28	18	0.973049641590809
CHODL	1	1	20	8	0.379161262673945
CHORDC1	0.637611325328432	0.0300656289114039	24	22	7.84245059946188
CHP1	1	1	28	6	3.86582348342497
CHP2	1	1	28	0	0.141623588776729
CHPF	1	1	20	8	1.13536600321218
CHPF2	0.286368424806982	0.00125858134619022	24	10	1.85636743264904
CHPT1	1	1	20	18	3.04501393182363
CHRAC1	1	0.583353997123441	20	12	0.524885363674774
CHRD	1	1	28	20	0.379242579953781
CHRDL1	1	0.710362661526393	20	2	0.0301572203341298
CHRDL2	1	1	28	6	0.0336554543573549
CHRM1	1	1	28	22	0.640843804721556
CHRM2	0.389756974599693	0.00584331289447498	24	16	1.29666413106864
CHRM3	0.637611325328432	0.0300656289114039	24	18	0.797482098889999
CHRM4	1	1	28	18	1.0188701610117
CHRM5	1	0.385279521298535	24	20	0.560325555547844
CHRNA1	1	1	28	24	0.133820665446335
CHRNA10	1	1	20	12	0.0229498576901906
CHRNA2	1	1	20	4	0.0760468240875399
CHRNA3	1	0.385279521298535	24	6	0.135856425869372
CHRNA4	1	0.583353997123441	20	14	0.542402166411718
CHRNA5	1	1	24	18	0.0208384368415676
CHRNA6	1	1	28	18	0.0288177833138672
CHRNA7	1	0.309738885900378	20	2	0.478301168930205
CHRNA9	1	0.529559216305962	28	2	0.00661605874030756
CHRNB1	1	1	28	14	0.0462942809642833
CHRNB2	1	1	28	8	1.41527422254487
CHRNB3	1	0.385279521298535	24	14	0.00683291424796184
CHRNB4	1	1	20	4	0.0239304733743401
CHRND	1	1	0	0	0
CHRNE	1	0.859241172625395	24	4	0.0114508165038568
CHRNG	1	1	0	0	0
CHST1	1	1	20	8	1.41317057987085
CHST10	1	1	28	18	0.803061171393559
CHST11	1	0.710362661526393	28	14	0.214748329446355
CHST12	1	0.583353997123441	24	6	0.885071415875578
CHST13	1	1	28	6	0.0109733072945216
CHST14	1	0.195687736186953	24	10	0.164988518147476
CHST15	1	0.475764435488483	24	16	0.421591205079044
CHST2	1	0.309738885900378	24	18	1.18765654968093
CHST3	1	1	28	26	0.131198006394914
CHST4	0.707005438923323	0.040394502815343	24	20	0.00803669283225383
CHST5	1	0.247148491874073	20	8	0.161840478757633
CHST7	1	0.583353997123441	20	10	0.0513020111886465
CHST8	1	0.119750703967856	24	6	0.814099108247884
CHST9	1	0.153711924959646	20	14	0.0957864523464827
CHSY1	1	1	28	18	0.383803418692434
CHSY3	0.785364429348212	0.0537425917725344	24	14	0.157663599001165
CHTF18	0.637611325328432	0.0300656289114039	24	6	0.0451148268532642
CHTF8	1	0.583353997123441	24	20	1.8050314803349
CHTOP	1	1	28	0	2.29137952443501
CHUK	1	1	28	24	0.896781104172027
CHURC1	0.785364429348212	0.0537425917725344	24	8	5.46388480890657
CIAO1	1	1	28	6	0.850720168445535
CIAPIN1	1	1	28	0	0.632287812669198
CIART	0.286368424806982	0.00125858134619022	24	8	1.42486259049776
CIB1	1	1	28	0	2.10689536522344
CIB2	1	0.583353997123441	24	6	4.56656630358084
CIB3	1	1	24	6	0.0266274493484637
CIB4	1	1	0	0	0
CIC	1	0.859241172625395	24	20	0.757382073328909
CIDEA	1	1	20	14	0.399006214487945
CIDEB	1	1	28	0	0.472509964392287
CIDEC	1	1	28	0	0.0188946710107639
CIITA	1	1	28	20	0.0246546214289532
CILP	1	1	20	2	0.0158455558596093
CILP2	1	1	20	12	0.023869626835819
CINP	1	0.859241172625395	20	12	0.718593730846923
CIPC	1	1	24	18	0.432042243304979
CIR1	1	0.859241172625395	28	8	0.601182185364802
CIRBP	0.707005438923323	0.040394502815343	24	12	11.8624233611855
CIRH1A	1	1	28	6	0.318332401822372
CISD1	1	0.475764435488483	20	12	1.84611438432183
CISD2	1	0.309738885900378	20	12	0.694431892133779
CISD3	1	1	28	0	1.68722749058922
CISH	1	0.583353997123441	28	14	0.0917541759267665
CIT	1	0.119750703967856	24	18	1.88786196868309
CITED1	1	1	28	0	2.61813356802131
CITED2	1	1	24	12	0.965766441744587
CITED4	1	0.195687736186953	28	4	0.192333044482741
CIZ1	1	0.475764435488483	28	22	0.951836438155213
CK137956	1	1	20	8	0.0788800595383983
CKAP2	1	1	24	0	0.0683404561881174
CKAP2L	1	1	28	22	0.0364244845124814
CKAP4	1	0.247148491874073	24	6	0.712551503401684
CKAP5	1	0.859241172625395	24	18	1.3736963438111
CKB	1	0.475764435488483	28	2	54.0406357521819
CKLF	1	0.710362661526393	28	18	0.152897699295967
CKM	1	1	28	14	0.0122135725887228
CKMT1	1	1	28	0	9.97798378932337
CKMT2	1	1	20	12	0.0200478207495229
CKS1B	1	0.859241172625395	20	14	0.499586850810873
CKS1BRT	1	1	0	0	0
CKS2	1	0.475764435488483	28	0	0.234037495330342
CLASP1	1	0.859241172625395	24	18	0.862316719656995
CLASP2	1	1	28	10	1.26352910730224
CLASRP	1	0.475764435488483	24	6	2.31273414922684
CLCA1	1	0.945897051104224	0	0	0
CLCA2	1	0.385279521298535	24	6	0.00408491344850782
CLCA3A1	1	0.859241172625395	20	6	0.0539407569193393
CLCA3A2	1	1	20	6	0.0108514727961231
CLCA3B	1	1	0	0	0
CLCA4A	1	1	28	26	0.00790856508350282
CLCA4B	1	0.784801917075894	28	26	0.00544034522416087
CLCA4C-PS	1	1	0	0	0
CLCC1	1	1	28	0	0.490449263430989
CLCF1	1	1	28	18	0.0547597633486486
CLCF1-POLD4	1	0.475764435488483	24	16	0.0266036905606159
CLCN1	1	1	28	20	0.106993034168118
CLCN2	1	1	20	14	0.65526171198995
CLCN3	0.950645744712646	0.0925030711091867	28	10	4.11663425871184
CLCN4-2	1	0.309738885900378	24	12	1.08074200436552
CLCN5	1	0.710362661526393	28	10	1.10071777093404
CLCN6	1	1	28	10	2.39398071838518
CLCN7	1	1	28	18	0.640992297145604
CLCNKA	1	0.475764435488483	20	14	0.00922845060126563
CLCNKB	1	1	0	0	0
CLDN1	1	1	20	0	0.0640074826097016
CLDN10	1	0.475764435488483	28	0	4.26753084581705
CLDN11	0.336065071960009	0.00278834899104255	20	12	11.8427304373295
CLDN12	1	1	24	12	0.658740677353387
CLDN13	1	1	0	0	0
CLDN14	1	1	28	8	0.124831216937111
CLDN15	1	1	28	22	0.0188245967287483
CLDN16	1	1	0	0	0
CLDN17	1	1	0	0	0
CLDN18	1	1	0	0	0
CLDN19	1	0.475764435488483	20	10	0.0400271405296183
CLDN2	1	1	28	6	0.0559109331884203
CLDN20	1	0.583353997123441	20	18	0.0323407660744338
CLDN22	1	1	24	6	0.0305760750359656
CLDN23	1	0.859241172625395	20	18	0.0108326991110826
CLDN24	1	1	28	8	0.0171827654935112
CLDN3	1	1	28	4	0.0659829621796415
CLDN34-PS	1	1	0	0	0
CLDN34A	1	1	0	0	0
CLDN34B1	1	1	0	0	0
CLDN34B2	1	1	0	0	0
CLDN34B3	1	1	0	0	0
CLDN34B4	1	1	0	0	0
CLDN34C1	1	1	20	12	0.244787993278112
CLDN34C4	1	1	0	0	0
CLDN34D	1	1	0	0	0
CLDN4	1	1	20	10	0.00777575275232646
CLDN5	1	0.710362661526393	28	22	4.02753880428234
CLDN6	1	1	20	6	0.0156871992959626
CLDN7	1	1	28	8	0.0371627039920402
CLDN8	1	1	28	20	0.0145565709081844
CLDN9	1	1	28	22	0.0304253905808948
CLDND1	0.862640188522739	0.0708296121275345	20	12	2.18853084311143
CLDND2	1	1	0	0	0
CLEC10A	1	1	20	10	0.071045139626156
CLEC11A	0.535611948561039	0.0161479984491827	28	4	0.218757624895682
CLEC12A	1	1	24	12	0.0355510662163598
CLEC12B	1	1	28	2	0.0358638902563567
CLEC14A	1	1	20	14	0.13040887522711
CLEC16A	1	1	20	2	0.392235667058084
CLEC18A	1	0.583353997123441	24	2	0.0884951207722776
CLEC1A	1	0.583353997123441	24	18	0.034899255185462
CLEC1B	1	1	24	6	0.066615539906091
CLEC2D	1	1	28	0	0.456798051714322
CLEC2E	1	1	0	0	0
CLEC2F	1	1	0	0	0
CLEC2G	1	1	0	0	0
CLEC2H	1	1	20	0	0.0109826269618976
CLEC2I	0.389756974599693	0.00584331289447498	28	0	0.0138185777027956
CLEC2L	1	1	28	0	1.7693932985631
CLEC3A	1	0.309738885900378	24	0	0.0114221079685407
CLEC3B	1	0.583353997123441	24	12	1.09355477924062
CLEC4A1	1	0.195687736186953	20	2	0.0371375309906299
CLEC4A2	1	0.247148491874073	20	0	0.0387202834542989
CLEC4A3	1	0.475764435488483	28	10	0.0630993807259627
CLEC4A4	0.950645744712646	0.0925030711091867	20	0	0.0141529543574831
CLEC4B1	1	1	20	14	0.037741859801171
CLEC4B2	1	1	0	0	0
CLEC4D	1	1	20	0	3.30925973595301e-05
CLEC4E	1	1	0	0	0
CLEC4F	1	1	28	2	0.0293515075123068
CLEC4G	1	1	28	0	0.0579224398488617
CLEC4N	1	1	28	6	0.0434450649001702
CLEC5A	1	1	28	12	0.0670429152446402
CLEC7A	1	1	20	16	0.0624150781384695
CLEC9A	1	1	20	0	0.0128487666102627
CLGN	1	1	20	12	0.148050482310933
CLHC1	1	1	24	18	0.0182150706833655
CLIC1	1	1	28	2	0.753358635743961
CLIC3	1	1	28	20	0.100599374652629
CLIC4	1	1	24	6	2.51362318576194
CLIC5	0.583648406368969	0.022151118355579	24	16	0.124609892514599
CLIC6	1	1	24	12	1.47163063300544
CLINT1	0.535611948561039	0.0161479984491827	28	10	1.11595592206861
CLIP1	1	0.195687736186953	28	14	0.81204142751463
CLIP2	1	1	28	18	0.607616857073604
CLIP3	1	1	28	6	5.78243641383111
CLIP4	1	0.385279521298535	20	0	0.606609229910408
CLK1	1	1	28	20	7.75469864791663
CLK2	1	0.583353997123441	28	24	0.930665661126487
CLK2-SCAMP3	1	1	20	0	0.407445533921406
CLK3	1	1	28	18	1.20901117447276
CLK4	1	1	28	24	2.67470211051624
CLMN	1	1	28	10	0.601479170212902
CLMP	0.707005438923323	0.040394502815343	28	10	0.386674272224052
CLN3	1	0.153711924959646	20	12	0.314895862865806
CLN5	1	1	28	18	0.281138585131959
CLN6	1	0.583353997123441	24	6	0.385118637305441
CLN8	0.862640188522739	0.0708296121275345	24	12	0.176281720549807
CLNK	0.251546664257078	0.000826572461207847	28	6	0.0749640668288481
CLNS1A	1	1	28	0	0.984716903480385
CLOCK	0.785364429348212	0.0537425917725344	28	14	0.927158411491801
CLP1	1	1	24	12	0.190367287631042
CLPB	0.637611325328432	0.0300656289114039	24	18	0.416712168288857
CLPP	1	0.859241172625395	24	8	1.68241916447715
CLPS	1	1	0	0	0
CLPSL2	1	1	0	0	0
CLPTM1	1	0.859241172625395	24	8	1.74259395155613
CLPTM1L	0.707005438923323	0.040394502815343	24	8	1.74181613409683
CLPX	1	1	28	6	0.841598490968229
CLRN1	1	1	20	16	0.0511740248612516
CLRN2	1	1	0	0	0
CLRN3	1	1	0	0	0
CLSPN	1	1	20	14	0.01715612524553
CLSTN1	1	1	28	8	9.48795878996108
CLSTN2	1	1	28	10	1.07791357724077
CLSTN3	1	1	28	10	7.40694353292909
CLTA	1	1	28	0	10.9007581387718
CLTB	1	1	28	6	5.65727851356111
CLTC	1	1	20	2	6.15745049523338
CLU	1	1	24	6	29.0182480863335
CLUAP1	1	1	28	0	0.943916842205922
CLUH	1	1	24	10	0.44300239841337
CLVS1	1	0.153711924959646	24	16	0.654420254920338
CLVS2	1	1	28	12	0.702581297786954
CLYBL	1	0.309738885900378	28	4	1.93740186977302
CMA1	1	1	28	24	0.0133705407041002
CMA2	1	1	0	0	0
CMAH	1	0.583353997123441	20	2	0.0319806719461146
CMAS	1	1	28	6	4.82727657380432
CMBL	1	0.859241172625395	28	4	2.61198173902498
CMC1	0.785364429348212	0.0537425917725344	28	8	1.03188092578553
CMC2	1	1	28	24	0.261855783209002
CMC4	1	0.385279521298535	28	22	0.400766910373099
CMIP	1	1	20	2	4.58017810911868
CMKLR1	1	1	24	12	0.123117190099515
CML1	1	1	28	22	1.22251691399342
CML2	1	0.385279521298535	28	0	0.236644598032577
CML3	0.785364429348212	0.0537425917725344	24	18	0.532840314963123
CML5	1	1	24	22	0.594344462790729
CMPK1	1	0.309738885900378	28	6	3.15652467121675
CMPK2	1	1	20	2	0.491644273891195
CMSS1	1	0.710362661526393	24	6	0.114636151365963
CMTM1	1	1	20	0	0.00289217280107016
CMTM2A	1	1	28	18	0.0255788807026422
CMTM2B	1	1	0	0	0
CMTM3	1	1	28	2	0.689054345062855
CMTM4	1	1	20	0	1.86411025190304
CMTM5	1	0.119750703967856	20	12	7.16949707580665
CMTM6	1	1	20	14	0.616701411444894
CMTM7	1	0.859241172625395	24	10	0.0813144514093282
CMTM8	1	1	28	0	0.299282945137206
CMTR1	1	1	20	6	0.654356615310032
CMTR2	1	0.583353997123441	28	14	0.0568513852073985
CMYA5	1	1	28	20	0.0259045033753786
CNBD2	1	1	28	24	0.123771970978893
CNBP	0.785364429348212	0.0537425917725344	28	2	8.34364788596691
CNDP1	1	0.347509203599457	28	4	0.00603324011805017
CNDP2	1	0.583353997123441	28	2	1.42701219511257
CNEP1R1	0.950645744712646	0.0925030711091867	20	10	0.986307893738056
CNFN	1	1	20	14	0.0160049023727497
CNGA1	1	1	0	0	0
CNGA2	1	1	28	24	0.0254070537548139
CNGA3	1	0.475764435488483	28	14	0.0922823846923128
CNGA4	1	1	28	6	0.0465827805310074
CNGB1	1	1	28	12	0.22401849934771
CNGB3	1	1	24	22	0.00340119775964292
CNIH1	1	1	20	8	1.63780072658428
CNIH2	1	1	28	0	4.41637682325682
CNIH3	1	1	28	22	0.328656160827695
CNIH4	1	1	20	12	0.301050712090174
CNKSR1	1	0.119750703967856	24	6	0.015831060170595
CNKSR2	1	0.195687736186953	24	18	1.14192088307378
CNKSR3	0.707005438923323	0.040394502815343	20	12	0.111316285028292
CNN1	1	0.859241172625395	24	12	0.190602683478499
CNN2	1	0.859241172625395	28	2	0.379638559751246
CNN3	1	1	24	6	2.36166593848495
CNNM1	1	1	28	8	0.309924902194062
CNNM2	1	0.385279521298535	24	16	0.397903127909294
CNNM3	1	1	20	8	0.346549497925621
CNNM4	1	1	24	12	0.186619621690754
CNOT1	1	0.385279521298535	28	14	0.655205143447454
CNOT10	1	1	20	8	1.1877626156981
CNOT11	1	1	20	8	0.350786835311881
CNOT2	1	0.583353997123441	24	22	0.654144483275676
CNOT3	1	1	28	20	0.708796766393584
CNOT4	0.862640188522739	0.0708296121275345	28	16	0.387133891631823
CNOT6	1	1	28	14	0.729585705760467
CNOT6L	1	0.710362661526393	28	14	0.400434570185942
CNOT7	1	1	24	12	0.98867670145503
CNOT8	1	1	28	0	1.5021776459527
CNP	0.363691328912795	0.00406325644723076	20	12	22.2625498988773
CNPPD1	1	0.385279521298535	24	8	0.331717933190233
CNPY1	1	1	28	26	0.0072834119782558
CNPY2	1	0.309738885900378	24	4	3.48858201566195
CNPY3	0.862640188522739	0.0708296121275345	24	6	2.21748686580101
CNPY4	1	0.710362661526393	28	20	0.272342176773998
CNR1	0.950645744712646	0.0925030711091867	20	2	2.31687072389678
CNR2	1	1	28	6	0.022553241496623
CNRIP1	1	0.385279521298535	28	6	3.36618183183857
CNST	1	0.309738885900378	24	18	0.65298482815453
CNTD1	1	0.859241172625395	20	14	0.0390068384773747
CNTF	1	1	20	14	0.217815405109751
CNTFR	1	0.583353997123441	20	12	2.16387049411754
CNTLN	1	1	20	6	0.112081728118927
CNTN1	1	0.385279521298535	24	18	5.76680935396688
CNTN2	1	1	28	20	1.07996418690622
CNTN3	0.862640188522739	0.0708296121275345	24	14	0.338279884119645
